ID,Distance,Layer,Condition,Method
382,0.969581037221073,dense1,random,SaSD
382,0.8957754108119296,dense2,random,SaSD
382,0.958239692638189,dense3,random,SaSD
383,0.7104945580359183,conv1,random,SaSD
383,0.870802947118286,conv2,random,SaSD
383,0.9696158062441889,dense1,random,SaSD
383,0.8944547340173946,dense2,random,SaSD
383,0.9886861861861862,dense3,random,SaSD
384,0.6942655039507062,conv1,random,SaSD
384,0.8714331965449849,conv2,random,SaSD
384,0.9694457836426036,dense1,random,SaSD
384,0.8938218058910121,dense2,random,SaSD
384,0.9786987677841639,dense3,random,SaSD
385,0.699205412481825,conv1,random,SaSD
385,0.8700908446654922,conv2,random,SaSD
385,0.9695660701009869,dense1,random,SaSD
385,0.8933443129373662,dense2,random,SaSD
385,0.9757510765288699,dense3,random,SaSD
386,0.7067190217816669,conv1,random,SaSD
386,0.8703460027306907,conv2,random,SaSD
386,0.9694641546898912,dense1,random,SaSD
386,0.8956355174002697,dense2,random,SaSD
386,0.9771129960252024,dense3,random,SaSD
387,0.7116621187737915,conv1,random,SaSD
387,0.8700947195850919,conv2,random,SaSD
387,0.969581410322611,dense1,random,SaSD
387,0.8943012587472592,dense2,random,SaSD
387,0.9796098901098901,dense3,random,SaSD
388,0.7077774277343744,conv1,random,SaSD
388,0.8711508437672101,conv2,random,SaSD
388,0.9696236575412573,dense1,random,SaSD
388,0.8940309200184082,dense2,random,SaSD
388,0.9788915541822518,dense3,random,SaSD
389,0.7112942285397781,conv1,random,SaSD
389,0.8716063100987714,conv2,random,SaSD
389,0.9695409884647191,dense1,random,SaSD
389,0.894897047199003,dense2,random,SaSD
389,0.9860953177257524,dense3,random,SaSD
390,0.6968047215646626,conv1,random,SaSD
390,0.8708634075984161,conv2,random,SaSD
390,0.9696562545565648,dense1,random,SaSD
390,0.8945452644507064,dense2,random,SaSD
390,0.9809183463595229,dense3,random,SaSD
391,0.5592054213147962,conv1,random,NNSTD
391,0.7710876780093642,conv2,random,NNSTD
391,0.944247554892967,dense1,random,NNSTD
391,0.846572111033318,dense2,random,NNSTD
391,0.9522506363997774,dense3,random,NNSTD
392,0.5696558284551705,conv1,random,NNSTD
392,0.7687857943886309,conv2,random,NNSTD
392,0.9444514924611621,dense1,random,NNSTD
392,0.8468356603043473,dense2,random,NNSTD
392,0.9628253693014889,dense3,random,NNSTD
393,0.5787028076090576,conv1,random,NNSTD
393,0.7685037892634698,conv2,random,NNSTD
393,0.9441783077822187,dense1,random,NNSTD
393,0.8461909060898833,dense2,random,NNSTD
393,0.9553077094540509,dense3,random,NNSTD
394,0.5666487211028135,conv1,random,NNSTD
394,0.7677237670860471,conv2,random,NNSTD
394,0.9441816028014909,dense1,random,NNSTD
394,0.8459771471076627,dense2,random,NNSTD
394,0.955228461833111,dense3,random,NNSTD
395,0.5531004190356212,conv1,random,NNSTD
395,0.7674104596116051,conv2,random,NNSTD
395,0.9442460091345595,dense1,random,NNSTD
395,0.8461322650912165,dense2,random,NNSTD
395,0.9563930930394345,dense3,random,NNSTD
396,0.5552795282230025,conv1,random,NNSTD
396,0.7679596424408369,conv2,random,NNSTD
396,0.9441799425703852,dense1,random,NNSTD
396,0.8490214565969065,dense2,random,NNSTD
396,0.9552190193360289,dense3,random,NNSTD
397,0.5705463858037387,conv1,random,NNSTD
397,0.7691252533491162,conv2,random,NNSTD
397,0.9444190821674459,dense1,random,NNSTD
397,0.8476865358896128,dense2,random,NNSTD
397,0.9595226478057537,dense3,random,NNSTD
398,0.5837891759996539,conv1,random,NNSTD
398,0.7683788226451097,conv2,random,NNSTD
398,0.9443338990397139,dense1,random,NNSTD
398,0.8469648710791042,dense2,random,NNSTD
398,0.9507389247948899,dense3,random,NNSTD
399,0.574380175839275,conv1,random,NNSTD
399,0.7686847420839559,conv2,random,NNSTD
399,0.9443680186010105,dense1,random,NNSTD
399,0.8463516888170326,dense2,random,NNSTD
399,0.9534372831736289,dense3,random,NNSTD
400,0.57387722188963,conv1,random,NNSTD
400,0.769260348050925,conv2,random,NNSTD
400,0.9443518935922026,dense1,random,NNSTD
400,0.8494924737220212,dense2,random,NNSTD
400,0.9617642439604841,dense3,random,NNSTD
401,0.5722800624110367,conv1,random,NNSTD
401,0.7669148245816555,conv2,random,NNSTD
401,0.9443560516541067,dense1,random,NNSTD
401,0.8490805145991287,dense2,random,NNSTD
401,0.9513480018220131,dense3,random,NNSTD
402,0.5821997663794538,conv1,random,NNSTD
402,0.7686350964043529,conv2,random,NNSTD
402,0.9441493084830892,dense1,random,NNSTD
402,0.8478130055947415,dense2,random,NNSTD
402,0.9486318621033671,dense3,random,NNSTD
403,0.5665874107510137,conv1,random,NNSTD
403,0.7698537954771164,conv2,random,NNSTD
403,0.9442293170709836,dense1,random,NNSTD
403,0.8485046152744861,dense2,random,NNSTD
403,0.9558080012559366,dense3,random,NNSTD
404,0.5809236974218591,conv1,random,NNSTD
404,0.7687432425564036,conv2,random,NNSTD
404,0.9444608724620931,dense1,random,NNSTD
404,0.8465967682369673,dense2,random,NNSTD
404,0.9651007056594398,dense3,random,NNSTD
405,0.567540466069878,conv1,random,NNSTD
405,0.7665993661482132,conv2,random,NNSTD
405,0.9444073895319547,dense1,random,NNSTD
405,0.8485427195173573,dense2,random,NNSTD
405,0.9597026410255433,dense3,random,NNSTD
406,0.5736514863812658,conv1,random,NNSTD
406,0.7672943978183178,conv2,random,NNSTD
406,0.9443060110699824,dense1,random,NNSTD
406,0.8448256743758384,dense2,random,NNSTD
406,0.962954239325615,dense3,random,NNSTD
407,0.5799664528180153,conv1,random,NNSTD
407,0.7675661183628752,conv2,random,NNSTD
407,0.9441666897236951,dense1,random,NNSTD
407,0.8462170852657953,dense2,random,NNSTD
407,0.9697735404287039,dense3,random,NNSTD
408,0.5774564156227758,conv1,random,NNSTD
408,0.7678931416662795,conv2,random,NNSTD
408,0.9441420301882466,dense1,random,NNSTD
408,0.848686170655218,dense2,random,NNSTD
408,0.9542267048855196,dense3,random,NNSTD
409,0.5767000862806784,conv1,random,NNSTD
409,0.7686226548308488,conv2,random,NNSTD
409,0.9444436285350131,dense1,random,NNSTD
409,0.8476801083899976,dense2,random,NNSTD
409,0.9637768764439665,dense3,random,NNSTD
410,0.5678056101884228,conv1,random,NNSTD
410,0.7683998929924488,conv2,random,NNSTD
410,0.9443101473985915,dense1,random,NNSTD
410,0.8472918390074906,dense2,random,NNSTD
410,0.9350851646047484,dense3,random,NNSTD
411,0.5759617986180485,conv1,random,NNSTD
411,0.7700039372305594,conv2,random,NNSTD
411,0.9442964019978217,dense1,random,NNSTD
411,0.8481887866635165,dense2,random,NNSTD
411,0.9588550220013634,dense3,random,NNSTD
412,0.5768421899281275,conv1,random,NNSTD
412,0.7702478610530337,conv2,random,NNSTD
412,0.9442910917554898,dense1,random,NNSTD
412,0.8488173690847729,dense2,random,NNSTD
412,0.9555769890014656,dense3,random,NNSTD
413,0.5649325781448944,conv1,random,NNSTD
413,0.7702798088061271,conv2,random,NNSTD
413,0.9443096226891733,dense1,random,NNSTD
413,0.8475261244953755,dense2,random,NNSTD
413,0.9605544772796092,dense3,random,NNSTD
414,0.5614594823579198,conv1,random,NNSTD
414,0.7676250225363583,conv2,random,NNSTD
414,0.9443866206563212,dense1,random,NNSTD
414,0.8463800017851982,dense2,random,NNSTD
414,0.978031042128603,dense3,random,NNSTD
415,0.5723290164696415,conv1,random,NNSTD
415,0.7694228281072937,conv2,random,NNSTD
415,0.9441851668265484,dense1,random,NNSTD
415,0.8456798965303398,dense2,random,NNSTD
415,0.9449022464423257,dense3,random,NNSTD
416,0.5771057845851044,conv1,random,NNSTD
416,0.7679353502004367,conv2,random,NNSTD
416,0.9441851755497209,dense1,random,NNSTD
416,0.8463983973778256,dense2,random,NNSTD
416,0.9686769632532833,dense3,random,NNSTD
417,0.5851986631628175,conv1,random,NNSTD
417,0.7698810774908937,conv2,random,NNSTD
417,0.9442416399823739,dense1,random,NNSTD
417,0.8479601482496952,dense2,random,NNSTD
417,0.9623687866684358,dense3,random,NNSTD
418,0.5794939116745184,conv1,random,NNSTD
418,0.767430607583627,conv2,random,NNSTD
418,0.9440773298431732,dense1,random,NNSTD
418,0.8481684786464083,dense2,random,NNSTD
418,0.9501326100421407,dense3,random,NNSTD
419,0.5684309231414011,conv1,random,NNSTD
419,0.7684222189091775,conv2,random,NNSTD
419,0.9443029728485468,dense1,random,NNSTD
419,0.8453907403345755,dense2,random,NNSTD
419,0.9534679976143391,dense3,random,NNSTD
420,0.5745670752697165,conv1,random,NNSTD
420,0.7696666567224557,conv2,random,NNSTD
420,0.9442268530522193,dense1,random,NNSTD
420,0.8466653871590573,dense2,random,NNSTD
420,0.9552833290740267,dense3,random,NNSTD
421,0.6587408200459671,conv1,between_CINIC_CIFAR,SaSD
421,0.8639293485514645,conv2,between_CINIC_CIFAR,SaSD
421,0.9700594822159249,dense1,between_CINIC_CIFAR,SaSD
421,0.891388735319464,dense2,between_CINIC_CIFAR,SaSD
421,0.9658871599969026,dense3,between_CINIC_CIFAR,SaSD
422,0.6718634830258461,conv1,between_CINIC_CIFAR,SaSD
422,0.864951329257134,conv2,between_CINIC_CIFAR,SaSD
422,0.9699668679339902,dense1,between_CINIC_CIFAR,SaSD
422,0.8918880802724989,dense2,between_CINIC_CIFAR,SaSD
422,0.9708863083457618,dense3,between_CINIC_CIFAR,SaSD
423,0.6880322547142399,conv1,between_CINIC_CIFAR,SaSD
423,0.8641234749157843,conv2,between_CINIC_CIFAR,SaSD
423,0.9703110031916855,dense1,between_CINIC_CIFAR,SaSD
423,0.8905928242257046,dense2,between_CINIC_CIFAR,SaSD
423,0.971061114718933,dense3,between_CINIC_CIFAR,SaSD
424,0.6869371896485867,conv1,between_CINIC_CIFAR,SaSD
424,0.8630612480351736,conv2,between_CINIC_CIFAR,SaSD
424,0.9698739518815036,dense1,between_CINIC_CIFAR,SaSD
424,0.8893163188303308,dense2,between_CINIC_CIFAR,SaSD
424,0.9796186982928111,dense3,between_CINIC_CIFAR,SaSD
425,0.6780191340200048,conv1,between_CINIC_CIFAR,SaSD
425,0.8660435414178622,conv2,between_CINIC_CIFAR,SaSD
425,0.9700771128462499,dense1,between_CINIC_CIFAR,SaSD
425,0.8916131900650031,dense2,between_CINIC_CIFAR,SaSD
425,0.9834395424836602,dense3,between_CINIC_CIFAR,SaSD
426,0.6518082956157405,conv1,between_CINIC_CIFAR,SaSD
426,0.8636064480006637,conv2,between_CINIC_CIFAR,SaSD
426,0.9700841770831523,dense1,between_CINIC_CIFAR,SaSD
426,0.893683489816386,dense2,between_CINIC_CIFAR,SaSD
426,0.976339908388689,dense3,between_CINIC_CIFAR,SaSD
427,0.677733360550698,conv1,between_CINIC_CIFAR,SaSD
427,0.8627464952210024,conv2,between_CINIC_CIFAR,SaSD
427,0.9699257071132672,dense1,between_CINIC_CIFAR,SaSD
427,0.8907570268584347,dense2,between_CINIC_CIFAR,SaSD
427,0.9737020848310858,dense3,between_CINIC_CIFAR,SaSD
428,0.668283484540378,conv1,between_CINIC_CIFAR,SaSD
428,0.8611112712034203,conv2,between_CINIC_CIFAR,SaSD
428,0.9702473177606794,dense1,between_CINIC_CIFAR,SaSD
428,0.8940084629611079,dense2,between_CINIC_CIFAR,SaSD
428,0.9723406406276427,dense3,between_CINIC_CIFAR,SaSD
429,0.6733735443880811,conv1,between_CINIC_CIFAR,SaSD
429,0.8633218872377135,conv2,between_CINIC_CIFAR,SaSD
429,0.9704130949307603,dense1,between_CINIC_CIFAR,SaSD
429,0.892188267855847,dense2,between_CINIC_CIFAR,SaSD
429,0.9728130282415994,dense3,between_CINIC_CIFAR,SaSD
430,0.6867588906191848,conv1,between_CINIC_CIFAR,SaSD
430,0.8652787527530679,conv2,between_CINIC_CIFAR,SaSD
430,0.9701987228116256,dense1,between_CINIC_CIFAR,SaSD
430,0.8911203366961065,dense2,between_CINIC_CIFAR,SaSD
430,0.9686545585616841,dense3,between_CINIC_CIFAR,SaSD
431,0.6850529577974915,conv1,between_CINIC_CIFAR,SaSD
431,0.8650113417300439,conv2,between_CINIC_CIFAR,SaSD
431,0.9700710341086243,dense1,between_CINIC_CIFAR,SaSD
431,0.8935084201443532,dense2,between_CINIC_CIFAR,SaSD
431,0.9797061162747177,dense3,between_CINIC_CIFAR,SaSD
432,0.6809381958448328,conv1,between_CINIC_CIFAR,SaSD
432,0.8625981601366414,conv2,between_CINIC_CIFAR,SaSD
432,0.970205485668085,dense1,between_CINIC_CIFAR,SaSD
432,0.8905790433941594,dense2,between_CINIC_CIFAR,SaSD
432,0.9532602966807406,dense3,between_CINIC_CIFAR,SaSD
433,0.6737757709857652,conv1,between_CINIC_CIFAR,SaSD
433,0.8640808658188448,conv2,between_CINIC_CIFAR,SaSD
433,0.9700172334727972,dense1,between_CINIC_CIFAR,SaSD
433,0.8925703003531209,dense2,between_CINIC_CIFAR,SaSD
433,0.9767214399714399,dense3,between_CINIC_CIFAR,SaSD
434,0.6724694665526466,conv1,between_CINIC_CIFAR,SaSD
434,0.8613941081268834,conv2,between_CINIC_CIFAR,SaSD
434,0.9703391554491835,dense1,between_CINIC_CIFAR,SaSD
434,0.892017737801102,dense2,between_CINIC_CIFAR,SaSD
434,0.9794644834678057,dense3,between_CINIC_CIFAR,SaSD
435,0.6815695073652697,conv1,between_CINIC_CIFAR,SaSD
435,0.8645024553891971,conv2,between_CINIC_CIFAR,SaSD
435,0.9701122034648516,dense1,between_CINIC_CIFAR,SaSD
435,0.8917833117737157,dense2,between_CINIC_CIFAR,SaSD
435,0.9670832457651679,dense3,between_CINIC_CIFAR,SaSD
436,0.6641977010428297,conv1,between_CINIC_CIFAR,SaSD
436,0.8614732744424481,conv2,between_CINIC_CIFAR,SaSD
436,0.9701858385896766,dense1,between_CINIC_CIFAR,SaSD
436,0.889951112516387,dense2,between_CINIC_CIFAR,SaSD
436,0.9703191830137525,dense3,between_CINIC_CIFAR,SaSD
437,0.6943316712956806,conv1,between_CINIC_CIFAR,SaSD
437,0.8605379255209988,conv2,between_CINIC_CIFAR,SaSD
437,0.9702750502425412,dense1,between_CINIC_CIFAR,SaSD
437,0.8909547212743579,dense2,between_CINIC_CIFAR,SaSD
437,0.9768922305764411,dense3,between_CINIC_CIFAR,SaSD
438,0.6674586610768404,conv1,between_CINIC_CIFAR,SaSD
438,0.8646408958880599,conv2,between_CINIC_CIFAR,SaSD
438,0.9703975360909751,dense1,between_CINIC_CIFAR,SaSD
438,0.8919362230424576,dense2,between_CINIC_CIFAR,SaSD
438,0.9432435969432506,dense3,between_CINIC_CIFAR,SaSD
439,0.6857135396772346,conv1,between_CINIC_CIFAR,SaSD
439,0.8662866713170021,conv2,between_CINIC_CIFAR,SaSD
439,0.9696752002013164,dense1,between_CINIC_CIFAR,SaSD
439,0.8916530641008924,dense2,between_CINIC_CIFAR,SaSD
439,0.9724794149938225,dense3,between_CINIC_CIFAR,SaSD
440,0.6690580675264064,conv1,between_CINIC_CIFAR,SaSD
440,0.8655442059335907,conv2,between_CINIC_CIFAR,SaSD
440,0.9700335117141952,dense1,between_CINIC_CIFAR,SaSD
440,0.8913658320128562,dense2,between_CINIC_CIFAR,SaSD
440,0.9600006142808001,dense3,between_CINIC_CIFAR,SaSD
441,0.6721627440407675,conv1,between_CINIC_CIFAR,SaSD
441,0.8615534124122615,conv2,between_CINIC_CIFAR,SaSD
441,0.9702282733506288,dense1,between_CINIC_CIFAR,SaSD
441,0.8916507038896482,dense2,between_CINIC_CIFAR,SaSD
441,0.9676706834199236,dense3,between_CINIC_CIFAR,SaSD
442,0.6773202738282316,conv1,between_CINIC_CIFAR,SaSD
442,0.8657873436303114,conv2,between_CINIC_CIFAR,SaSD
442,0.9701847902092671,dense1,between_CINIC_CIFAR,SaSD
442,0.8916131067356571,dense2,between_CINIC_CIFAR,SaSD
442,0.97964980110651,dense3,between_CINIC_CIFAR,SaSD
443,0.6634258221810224,conv1,between_CINIC_CIFAR,SaSD
443,0.8657896400869287,conv2,between_CINIC_CIFAR,SaSD
443,0.9700319351264091,dense1,between_CINIC_CIFAR,SaSD
443,0.8924701773584761,dense2,between_CINIC_CIFAR,SaSD
443,0.9720469325911655,dense3,between_CINIC_CIFAR,SaSD
444,0.6678458936386327,conv1,between_CINIC_CIFAR,SaSD
444,0.8655644351059282,conv2,between_CINIC_CIFAR,SaSD
444,0.9702655359820442,dense1,between_CINIC_CIFAR,SaSD
444,0.892130599480645,dense2,between_CINIC_CIFAR,SaSD
444,0.9668767909220722,dense3,between_CINIC_CIFAR,SaSD
445,0.6821365106261343,conv1,between_CINIC_CIFAR,SaSD
445,0.8641740969637215,conv2,between_CINIC_CIFAR,SaSD
445,0.9700458410602717,dense1,between_CINIC_CIFAR,SaSD
445,0.8925151015515748,dense2,between_CINIC_CIFAR,SaSD
445,0.9607624177903394,dense3,between_CINIC_CIFAR,SaSD
446,0.6745017216857145,conv1,between_CINIC_CIFAR,SaSD
446,0.8629367289002813,conv2,between_CINIC_CIFAR,SaSD
446,0.9702172105404149,dense1,between_CINIC_CIFAR,SaSD
446,0.8924127605062205,dense2,between_CINIC_CIFAR,SaSD
446,0.9576003062480192,dense3,between_CINIC_CIFAR,SaSD
447,0.6640353685487199,conv1,between_CINIC_CIFAR,SaSD
447,0.8636636401024542,conv2,between_CINIC_CIFAR,SaSD
447,0.9700604652749389,dense1,between_CINIC_CIFAR,SaSD
447,0.8935707509351021,dense2,between_CINIC_CIFAR,SaSD
447,0.9683647941786682,dense3,between_CINIC_CIFAR,SaSD
448,0.6653402718551229,conv1,between_CINIC_CIFAR,SaSD
448,0.8615499728600116,conv2,between_CINIC_CIFAR,SaSD
448,0.9702524522583879,dense1,between_CINIC_CIFAR,SaSD
448,0.8909890276959967,dense2,between_CINIC_CIFAR,SaSD
448,0.9669435462203225,dense3,between_CINIC_CIFAR,SaSD
449,0.6585380877829601,conv1,between_CINIC_CIFAR,SaSD
449,0.8610917884081143,conv2,between_CINIC_CIFAR,SaSD
449,0.9700051948925995,dense1,between_CINIC_CIFAR,SaSD
449,0.8906251097968486,dense2,between_CINIC_CIFAR,SaSD
449,0.9851604278074866,dense3,between_CINIC_CIFAR,SaSD
450,0.6669244088760826,conv1,between_CINIC_CIFAR,SaSD
450,0.8616814953819918,conv2,between_CINIC_CIFAR,SaSD
450,0.9701834622417491,dense1,between_CINIC_CIFAR,SaSD
450,0.8927857271218539,dense2,between_CINIC_CIFAR,SaSD
450,0.9646942636756364,dense3,between_CINIC_CIFAR,SaSD
451,0.5686658227903633,conv1,between_CINIC_CIFAR,NNSTD
451,0.7685288199976466,conv2,between_CINIC_CIFAR,NNSTD
451,0.9457676355136478,dense1,between_CINIC_CIFAR,NNSTD
451,0.8488327401272053,dense2,between_CINIC_CIFAR,NNSTD
451,0.9573400052526934,dense3,between_CINIC_CIFAR,NNSTD
452,0.5648880378112684,conv1,between_CINIC_CIFAR,NNSTD
452,0.7681052754518045,conv2,between_CINIC_CIFAR,NNSTD
452,0.9455073674746037,dense1,between_CINIC_CIFAR,NNSTD
452,0.848172443397126,dense2,between_CINIC_CIFAR,NNSTD
452,0.9530040421603374,dense3,between_CINIC_CIFAR,NNSTD
453,0.5850861185571179,conv1,between_CINIC_CIFAR,NNSTD
453,0.7688330246534728,conv2,between_CINIC_CIFAR,NNSTD
453,0.9453753982604673,dense1,between_CINIC_CIFAR,NNSTD
453,0.8486796302980322,dense2,between_CINIC_CIFAR,NNSTD
453,0.9479356095257252,dense3,between_CINIC_CIFAR,NNSTD
454,0.5733787110050896,conv1,between_CINIC_CIFAR,NNSTD
454,0.7688757055587151,conv2,between_CINIC_CIFAR,NNSTD
454,0.945910179828489,dense1,between_CINIC_CIFAR,NNSTD
454,0.8454773699793121,dense2,between_CINIC_CIFAR,NNSTD
454,0.9731504022785066,dense3,between_CINIC_CIFAR,NNSTD
455,0.5785734484088538,conv1,between_CINIC_CIFAR,NNSTD
455,0.7694205215254342,conv2,between_CINIC_CIFAR,NNSTD
455,0.9454411057379682,dense1,between_CINIC_CIFAR,NNSTD
455,0.8475335672415123,dense2,between_CINIC_CIFAR,NNSTD
455,0.9418320094241149,dense3,between_CINIC_CIFAR,NNSTD
456,0.5717384382366,conv1,between_CINIC_CIFAR,NNSTD
456,0.7689852024852091,conv2,between_CINIC_CIFAR,NNSTD
456,0.9460032024695281,dense1,between_CINIC_CIFAR,NNSTD
456,0.8484024466395249,dense2,between_CINIC_CIFAR,NNSTD
456,0.9480715061218286,dense3,between_CINIC_CIFAR,NNSTD
457,0.5771815424159175,conv1,between_CINIC_CIFAR,NNSTD
457,0.769532495426205,conv2,between_CINIC_CIFAR,NNSTD
457,0.945565849646079,dense1,between_CINIC_CIFAR,NNSTD
457,0.8492671160868297,dense2,between_CINIC_CIFAR,NNSTD
457,0.9456924788464214,dense3,between_CINIC_CIFAR,NNSTD
458,0.5712451755867971,conv1,between_CINIC_CIFAR,NNSTD
458,0.7684905937369928,conv2,between_CINIC_CIFAR,NNSTD
458,0.9455592639975581,dense1,between_CINIC_CIFAR,NNSTD
458,0.8495968039896831,dense2,between_CINIC_CIFAR,NNSTD
458,0.937133695538859,dense3,between_CINIC_CIFAR,NNSTD
459,0.5824878450797568,conv1,between_CINIC_CIFAR,NNSTD
459,0.7689436872980335,conv2,between_CINIC_CIFAR,NNSTD
459,0.9459370649656595,dense1,between_CINIC_CIFAR,NNSTD
459,0.8483952441395539,dense2,between_CINIC_CIFAR,NNSTD
459,0.9539896065659293,dense3,between_CINIC_CIFAR,NNSTD
460,0.578034558763927,conv1,between_CINIC_CIFAR,NNSTD
460,0.769729299084499,conv2,between_CINIC_CIFAR,NNSTD
460,0.9454211494669181,dense1,between_CINIC_CIFAR,NNSTD
460,0.8461715234129068,dense2,between_CINIC_CIFAR,NNSTD
460,0.9521848220118185,dense3,between_CINIC_CIFAR,NNSTD
461,0.5762402115240496,conv1,between_CINIC_CIFAR,NNSTD
461,0.7688184066492612,conv2,between_CINIC_CIFAR,NNSTD
461,0.9455809772329375,dense1,between_CINIC_CIFAR,NNSTD
461,0.8470601021232406,dense2,between_CINIC_CIFAR,NNSTD
461,0.9518831468395872,dense3,between_CINIC_CIFAR,NNSTD
462,0.5693239602325564,conv1,between_CINIC_CIFAR,NNSTD
462,0.7705433157159102,conv2,between_CINIC_CIFAR,NNSTD
462,0.9455788497165876,dense1,between_CINIC_CIFAR,NNSTD
462,0.8470614277000255,dense2,between_CINIC_CIFAR,NNSTD
462,0.9520371151160815,dense3,between_CINIC_CIFAR,NNSTD
463,0.5732606700897142,conv1,between_CINIC_CIFAR,NNSTD
463,0.7684857612160689,conv2,between_CINIC_CIFAR,NNSTD
463,0.9454028025939962,dense1,between_CINIC_CIFAR,NNSTD
463,0.8482354716131906,dense2,between_CINIC_CIFAR,NNSTD
463,0.9476438026562329,dense3,between_CINIC_CIFAR,NNSTD
464,0.5842878681077694,conv1,between_CINIC_CIFAR,NNSTD
464,0.7699759431000563,conv2,between_CINIC_CIFAR,NNSTD
464,0.9456810789799628,dense1,between_CINIC_CIFAR,NNSTD
464,0.8499775353433914,dense2,between_CINIC_CIFAR,NNSTD
464,0.9396824716154277,dense3,between_CINIC_CIFAR,NNSTD
465,0.5859321079945596,conv1,between_CINIC_CIFAR,NNSTD
465,0.7662936966735019,conv2,between_CINIC_CIFAR,NNSTD
465,0.9458574798910211,dense1,between_CINIC_CIFAR,NNSTD
465,0.8480151262324424,dense2,between_CINIC_CIFAR,NNSTD
465,0.9465519651250143,dense3,between_CINIC_CIFAR,NNSTD
466,0.5841818388923168,conv1,between_CINIC_CIFAR,NNSTD
466,0.7717846130123656,conv2,between_CINIC_CIFAR,NNSTD
466,0.9455586672971382,dense1,between_CINIC_CIFAR,NNSTD
466,0.8493544304562959,dense2,between_CINIC_CIFAR,NNSTD
466,0.9559966478293545,dense3,between_CINIC_CIFAR,NNSTD
467,0.5709267204593007,conv1,between_CINIC_CIFAR,NNSTD
467,0.7704898974276866,conv2,between_CINIC_CIFAR,NNSTD
467,0.9453373190326908,dense1,between_CINIC_CIFAR,NNSTD
467,0.848174582981098,dense2,between_CINIC_CIFAR,NNSTD
467,0.9519317191993076,dense3,between_CINIC_CIFAR,NNSTD
468,0.5720198638167389,conv1,between_CINIC_CIFAR,NNSTD
468,0.7688482622953865,conv2,between_CINIC_CIFAR,NNSTD
468,0.9455921023215212,dense1,between_CINIC_CIFAR,NNSTD
468,0.8471729721866059,dense2,between_CINIC_CIFAR,NNSTD
468,0.9545078970742267,dense3,between_CINIC_CIFAR,NNSTD
469,0.58548439152759,conv1,between_CINIC_CIFAR,NNSTD
469,0.7696168050547083,conv2,between_CINIC_CIFAR,NNSTD
469,0.9449140537289706,dense1,between_CINIC_CIFAR,NNSTD
469,0.8502370069044007,dense2,between_CINIC_CIFAR,NNSTD
469,0.9613846687421569,dense3,between_CINIC_CIFAR,NNSTD
470,0.5767175027388118,conv1,between_CINIC_CIFAR,NNSTD
470,0.7705967950144881,conv2,between_CINIC_CIFAR,NNSTD
470,0.9455247063951612,dense1,between_CINIC_CIFAR,NNSTD
470,0.8444857146481988,dense2,between_CINIC_CIFAR,NNSTD
470,0.9306195410548653,dense3,between_CINIC_CIFAR,NNSTD
471,0.5615102038162216,conv1,between_CINIC_CIFAR,NNSTD
471,0.7684508683920546,conv2,between_CINIC_CIFAR,NNSTD
471,0.946009072527741,dense1,between_CINIC_CIFAR,NNSTD
471,0.8470030523269669,dense2,between_CINIC_CIFAR,NNSTD
471,0.9496721791789857,dense3,between_CINIC_CIFAR,NNSTD
472,0.5769148373583116,conv1,between_CINIC_CIFAR,NNSTD
472,0.7692335655685298,conv2,between_CINIC_CIFAR,NNSTD
472,0.9455491035288794,dense1,between_CINIC_CIFAR,NNSTD
472,0.8481660798923942,dense2,between_CINIC_CIFAR,NNSTD
472,0.9459418846171992,dense3,between_CINIC_CIFAR,NNSTD
473,0.5772610391575659,conv1,between_CINIC_CIFAR,NNSTD
473,0.7683814525517338,conv2,between_CINIC_CIFAR,NNSTD
473,0.9453160987971028,dense1,between_CINIC_CIFAR,NNSTD
473,0.8467921139778884,dense2,between_CINIC_CIFAR,NNSTD
473,0.9518380283380503,dense3,between_CINIC_CIFAR,NNSTD
474,0.5743805233187005,conv1,between_CINIC_CIFAR,NNSTD
474,0.7694148775039542,conv2,between_CINIC_CIFAR,NNSTD
474,0.9451454714933862,dense1,between_CINIC_CIFAR,NNSTD
474,0.8476223050555975,dense2,between_CINIC_CIFAR,NNSTD
474,0.9605850578052282,dense3,between_CINIC_CIFAR,NNSTD
475,0.5625704832850973,conv1,between_CINIC_CIFAR,NNSTD
475,0.7707007600279174,conv2,between_CINIC_CIFAR,NNSTD
475,0.9455325625112845,dense1,between_CINIC_CIFAR,NNSTD
475,0.8480045571339068,dense2,between_CINIC_CIFAR,NNSTD
475,0.9454179010925298,dense3,between_CINIC_CIFAR,NNSTD
476,0.567788807272771,conv1,between_CINIC_CIFAR,NNSTD
476,0.7697238080266955,conv2,between_CINIC_CIFAR,NNSTD
476,0.9457677046438564,dense1,between_CINIC_CIFAR,NNSTD
476,0.849273435907157,dense2,between_CINIC_CIFAR,NNSTD
476,0.9579380134380807,dense3,between_CINIC_CIFAR,NNSTD
477,0.5814226572039072,conv1,between_CINIC_CIFAR,NNSTD
477,0.7697621400266853,conv2,between_CINIC_CIFAR,NNSTD
477,0.9458257100813641,dense1,between_CINIC_CIFAR,NNSTD
477,0.8487019752053098,dense2,between_CINIC_CIFAR,NNSTD
477,0.9394057313957059,dense3,between_CINIC_CIFAR,NNSTD
478,0.5676681026393198,conv1,between_CINIC_CIFAR,NNSTD
478,0.76967614674921625,conv2,between_CINIC_CIFAR,NNSTD
